In,Out,Weight
5895286,5457643,1
5929927,5929927,1
3937741,3937741,1
5907303,5907303,1
5511634,929187,1
1497923,4986469,1
5685074,3666410,1
3318192,5030129,1
6002056,2835365,1
4675398,4566726,1
720486,1636917,1
5995305,5479948,1
5995305,1726522,1
4759209,1054558,1
5986246,1227923,1
5986246,3208258,1
6001128,3527297,1
4779063,3720222,1
5698209,157882,1
2196787,4787126,1
2196787,1952793,1
4375670,1904792,1
5696522,4309169,1
4049899,150868,1
1170707,1144035,1
1225880,68972,1
4582163,5827958,1
4959716,3543861,1
3709361,4912987,1
3709361,229044,1
3709361,2988,1
566295,1096263,1
566295,1803879,1
3635338,3635338,1
6001857,999246,1
4647866,3735873,1
4647866,1847592,1
6001387,1213285,1
2880471,5994845,1
2880471,235671,1
2880471,861716,1
2547362,2547362,1
2892925,4244136,1
1291950,5007134,1
1291950,1761687,1
3203487,887210,1
3203487,669586,1
6004809,706870,1
6004809,2851937,1
1847422,4577897,1
1847422,2303865,1
1847422,1333676,1
1847422,341994,1
4273137,1330341,1
4273137,5978321,1
4273137,4273137,1
6000366,3287366,1
2681318,5223098,1
5745008,123527,1
5745008,4080925,1
5566655,4162830,1
5566655,3402095,1
6004418,1085736,1
5569130,356387,1
5270307,3543861,1
5484957,5484957,1
5484957,1236877,1
5484957,3069232,1
3865901,4601663,1
5981014,4958970,1
505723,505723,1
3724071,201199,1
3724071,4063602,1
3724071,4113940,1
4730700,356387,1
5516599,1894067,1
3069081,3626659,1
284630,284630,1
284630,1213285,1
3746301,1271826,1
4876928,4148782,1
4876928,4876928,1
5232742,1401931,1
5828248,5007134,1
5372793,3657474,1
5706043,3933375,1
4908618,4148782,1
5966372,385017,1
5966372,1236877,1
6000782,1770246,1
4833237,4833237,1
5966372,5690829,1
6004782,1740662,1
3185729,2887974,1
5801604,5801604,1
88111,1098361,1
3787750,4591281,1
4411,4411,1
1418694,775513,1
180524,597548,1
1030204,1141313,1
1925997,2587435,1
6002046,5096182,1
6002046,4148782,1
1949114,1192123,1
1949114,1949114,1
4120875,5878821,1
325900,5817888,1
1493135,1259109,1
6002817,1191844,1
1340582,2574357,1
1340582,1371329,1
3920899,4252764,1
5686856,2313177,1
5437050,5126104,1
1254479,5014218,1
1254479,1476926,1
6003152,603914,1
6003152,5475003,1
6003152,11799,1
6003152,2380906,1
3501228,1755598,1
5847429,28804,1
5847429,3898000,1
506236,1782570,1
2350036,2166188,1
3557714,5014218,1
3557714,893612,1
190438,5455207,1
5849285,5014218,1
5849285,229602,1
5849285,1755598,1
4762010,1755598,1
4762010,4762010,1
177317,471210,1
177317,2293059,1
5130057,5130057,1
5686832,6309,1
5686832,5686832,1
421049,1782570,1
550496,243861,1
2521423,2295034,1
2521423,3898000,1
2796614,423170,1
5650878,283078,1
5650878,4982377,1
421049,34571,1
421049,1755598,1
340293,340293,1
3248111,122005,1
2040088,2890575,1
2002728,1288760,1
1359660,5408958,1
810830,121694,1
1714940,1782570,1
2255725,5240430,1
2255725,5433748,1
2255725,2255725,1
5492290,6001469,1
5492290,2622292,1
5492290,5492290,1
5690922,1419344,1
629338,629338,1
4001210,260610,1
4001210,1423787,1
5731355,3112047,1
1819071,1819071,2
3586734,3011380,1
3586734,5919473,1
3586734,3586734,1
5847412,1378768,1
3386991,2236714,1
2132037,3264192,1
3792482,3011380,1
5918691,989659,1
4565194,4747836,1
2203144,3011380,1
5336948,5336948,1
5919177,4425957,1
5829156,4025652,1
5488024,478884,1
5961947,78522,1
4603997,4648491,1
4105679,4910205,1
6005112,3853752,1
6005112,6005112,1
535967,5372400,1
535967,3918993,1
535967,5604652,1
535967,2636247,1
5811454,5517926,1
5544020,5544020,1
5544020,979580,1
5009293,3077495,1
5994513,1153513,1
5994513,4025652,1
5928968,2674672,1
4727639,5646681,1
5998471,4402759,1
5998471,4851590,1
5838017,4025652,1
5179637,2474656,1
5179637,2636247,1
5179637,445425,1
5179637,5179637,1
5985279,3011380,1
3127764,10238,1
5636145,4402759,1
5636145,4556996,1
5636145,4039065,1
5993270,5993270,1
2697506,2697506,1
6004802,6004802,1
5976546,5197739,1
5976546,5773951,1
5976546,5332500,1
1647559,685641,1
3088476,4747836,1
3088476,5970644,1
3088476,78522,1
3088476,1153513,1
3088476,3611989,1
3909356,5615421,1
5119703,2732801,1
1681129,5197739,1
1681129,6004016,1
1681129,3505188,1
5907670,5907670,1
5100100,4851590,1
6002622,2674672,1
4879474,4713729,1
6000099,478884,1
4862471,3604761,1
3729714,4851590,1
6003641,4851590,1
1251894,4851590,1
2566283,3604761,1
6003311,1153513,1
4624671,5793786,1
6004358,3604761,1
3060422,4717755,1
2033024,3005251,1
6003637,4851590,1
6003637,2872922,1
2476134,235442,1
5928968,5137019,1
3599773,3314095,1
3088476,2474656,1
3088476,4039065,1
3088476,6003327,1
5980951,5461205,1
5980951,2559297,1
2446928,478884,1
6003198,2559297,1
3910522,3918993,1
4061181,4039065,1
6001935,2266289,1
5138682,4039065,1
5138682,3598756,1
1745715,1745715,1
5309835,383847,1
5697063,1993125,1
3872979,248567,1
5990915,2572928,1
5651232,5651232,1
2446928,4910205,1
2446928,4025652,1
2446928,4230409,1
4538917,4538917,1
4730487,2380830,1
1641112,1641112,1
1176822,5809544,1
1176822,1952727,1
2921939,2263560,1
6004764,3339179,1
1852048,1852048,1
5997802,5751805,1
5997802,4039065,1
1382647,5420480,1
2472585,3390935,1
1219755,720486,1
5866879,561485,1
4689835,2567646,1
4689835,4849478,1
4689835,5809544,1
4367486,2567646,1
1299362,2673532,1
1299362,1349269,1
1259536,757508,1
6002587,576746,1
6002587,1498834,1
5980392,1603357,1
5007259,757508,1
3671720,4472471,1
6003851,991484,1
4634250,2562693,1
4410165,4410165,1
2319794,4356343,1
5595913,2768937,1
5894513,572670,1
5894513,2216670,1
963071,687793,1
5145923,3507137,1
1460746,5924721,1
1460746,1295678,1
4135058,224370,1
4135058,2491303,1
6003123,1104179,1
5925827,670206,1
5893125,3134621,1
5893125,4671334,1
5129715,924727,1
5129715,5129715,1
4183142,3510736,1
4183142,1795279,1
4183142,572670,1
4620591,3510736,1
157525,558550,1
157525,1210053,1
6004575,572670,1
6004575,157726,1
6004575,2166798,1
1459981,6011142,1
1320170,411632,1
1320170,1320170,1
425493,425493,1
3290171,388389,1
4968230,1329116,1
4968230,3501,1
4968230,6039623,1
5807474,6004667,1
1757756,1757756,1
395146,463115,1
1268258,5109943,1
3936924,1287864,1
30447,2423288,1
30447,463115,1
5998400,463115,1
771530,1591669,1
4873747,847269,1
5708223,5095502,1
5708223,4175628,1
5708223,5708223,1
3243730,2813224,1
376742,376742,1
2298020,3887516,1
2090080,5969009,1
1685263,1076479,1
5631863,5171219,1
3628383,2202290,1
3628383,5999686,1
5638730,3032289,1
5751783,1755053,1
5751783,1743938,1
6004930,266304,1
5043867,217408,1
5043867,3751711,1
5043867,306753,1
4599201,266304,1
347918,1091784,1
347918,347918,1
4545741,5741205,1
4545741,477563,1
2033018,1734439,1
2548283,5924112,1
2548283,610128,1
6004514,5019309,1
6004514,5600996,1
1270543,923709,1
3295556,5096416,1
13338,266304,1
3595632,1200043,1
2941,544621,1
4035060,1435869,1
4035060,967492,1
4035060,4154375,1
154765,229602,1
154765,1566221,1
930171,347112,1
1290581,5947567,1
1290581,4850040,1
6003716,4668368,1
6003716,4154375,1
6003716,4899849,1
6003716,6003716,1
2769304,5149764,1
735051,4739247,1
735051,735051,1
5913310,227176,1
6003463,2088135,1
6003463,5948339,1
6003463,5880359,1
5806012,874188,1
3159146,3159146,1
6003132,3038574,1
5641706,1091784,1
5641706,1735406,1
5641706,1275169,1
5641706,5641706,1
5641706,3789550,1
5641706,45375,1
4048006,1745001,1
4048006,548225,1
3229995,1583239,1
6003557,2221001,1
6001822,11182,1
4937216,2088135,1
4937216,3149036,1
4937216,3266847,1
5956725,2862892,1
5956725,14122,1
1888553,14122,1
1888553,1126841,1
4566693,3776858,1
4566693,3220113,1
5009579,111013,1
1238706,5601482,1
5774848,1969919,1
5774848,5929626,1
2517585,1661462,1
2558477,1373454,1
2232695,4453584,1
2338858,2584641,1
5429329,171456,1
5429329,4884119,1
4377128,717521,1
4172601,1171241,1
23903,547981,1
6002157,1571407,1
5998885,1571568,1
5266667,224132,1
5203846,332059,1
4009451,230513,1
6000170,992484,1
5259342,2662355,1
6000978,1667023,1
4344039,3820271,1
6002622,1667023,1
2929248,1017065,1
6003600,478884,1
6004107,131872,1
3053462,3053462,1
6005003,4713729,1
5477060,904245,1
3679517,4646304,1
5919226,332059,1
5000695,3527297,1
2958244,3661196,1
18149,3527297,1
5992894,478884,1
5874322,5517926,1
6003358,1684486,1
5942030,4890963,1
5724081,3611989,1
605578,5309373,1
6001675,4890963,1
6000195,4039065,1
1331402,77335,1
5778135,5886059,1
5778135,185547,1
5778135,4646304,1
6003451,6002893,1
6003018,2521214,1
2938494,1485872,2
4989683,4427646,1
4989683,1999209,1
3957833,5621671,1
3957833,2732801,1
2287008,5983549,1
2287008,2994596,1
4475025,670206,1
4370718,4573247,1
4370718,1011724,1
5427064,5471520,1
3007620,670206,1
5428794,2732801,1
5595128,2732801,1
6003597,5149764,1
6003597,2586922,1
6001476,5523294,1
4504236,2732801,1
2282538,4600,1
2282538,2282538,1
3633589,4600,1
4730817,157672,1
4730817,1560062,1
4732120,5785263,1
513620,311798,1
3122885,853125,1
3122885,4398050,1
5910526,5344058,1
5910526,1689706,1
3572537,1792519,1
3572537,1596111,1
1099851,1900722,1
1099851,2186900,1
1099851,344116,1
1099851,1099851,1
1873643,1873643,1
1873643,1296806,1
3122885,515054,1
6002283,515054,1
521070,334519,1
521070,4254517,1
521070,4834516,1
631333,5077771,1
631333,2311148,1
2505580,4254517,1
3122885,4600,1
1350852,515054,1
119886,3641023,1
119886,2565354,1
3122885,702002,1
3122885,285374,1
2465014,902423,1
6003846,6003846,1
1928414,741404,1
1928414,749588,1
1928414,702002,1
1928414,285374,1
4187107,3470178,1
4187107,1104979,1
3830784,1378768,1
3830784,1721239,1
718162,3470178,1
718162,718162,1
6001515,785864,1
6001515,491071,1
4160393,4196282,1
2611472,1378252,2
1086511,1463595,1
1086511,1306528,1
1086511,478237,1
1580981,5368565,1
1580981,6005906,1
1983132,3470178,1
2083523,1378768,1
2083523,131874,1
776153,802618,1
6002085,4159101,1
3067485,1378768,1
3915717,4607153,1
5776824,3846548,1
989722,478237,1
989722,1144035,1
989722,3470178,1
1186904,5982110,1
1925997,5305987,1
356282,1697459,1
1556596,1556596,1
2034245,4601663,1
2034245,2034245,1
6001846,958954,1
6001846,6001846,1
5940791,1405634,1
469154,5766732,1
469154,1426227,1
6004161,176646,1
997244,6004285,1
997244,997244,1
5999681,18157,1
5999681,622310,1
3595231,168657,1
4214304,622310,1
4214304,589924,1
3332475,3241027,1
3332475,622310,1
5247724,2522249,1
5988446,2926055,1
5988446,2244664,1
5988446,45375,1
6001065,1604311,1
327528,4653379,1
315228,3227576,1
6000354,5869736,1
6000354,100754,1
6002774,1501794,1
3226814,149884,1
3226814,5202563,1
1184480,2675698,1
6002199,5919531,1
6002199,622310,1
3602637,3602637,1
1810292,496099,1
600188,5983290,1
3347726,2436859,1
397830,5425825,1
5960251,870729,1
996247,6017774,1
1285622,6003709,1
1285622,6003881,1
1285622,930548,1
1285622,1972461,1
1285622,5475003,1
1263288,4730555,1
1263288,1896219,1
1263288,2462804,1
6005073,5832518,1
5725442,5390824,1
468102,5578579,1
6004889,747675,1
4767278,4204744,1
5460277,5460277,1
5741740,1438161,1
5741740,3706010,1
6002914,2253302,1
1267304,650405,1
1267304,1993501,1
5940140,1344961,1
6003878,1804988,1
5959720,4621823,1
5959720,1435869,1
487291,2607240,1
487291,487226,1
1617887,6000025,1
1617887,4273199,1
5108182,1042311,1
5883560,2897748,2
4609485,5982110,1
6000593,207421,1
1793304,1793304,1
3061516,5118465,1
3061516,573032,1
5599387,5193194,1
6002374,1517735,1
5608250,814940,1
5815222,5690396,1
3571,578411,1
3571,1126168,1
4430472,2662355,1
4298732,952477,1
4298732,702944,1
3221617,3221617,1
1391055,190705,1
1391055,1329652,1
2487382,827880,1
2425044,3956540,1
1305891,5794048,1
4399627,2797275,1
370039,3637404,1
370039,984421,1
370039,370039,1
1101449,1101449,1
1205122,437506,1
5991317,573032,1
5991317,5991317,1
4371880,421642,1
3799708,1743880,1
3799708,5606016,1
4473946,4944847,1
4473946,3656963,1
5702205,408864,1
1458016,1458016,1
721666,564875,1
1680976,2530539,1
2443288,296328,1
4807043,2153571,1
6003780,187446,1
5160321,680033,1
5160321,5160321,1
5488877,4415445,1
5488877,6006336,1
6001419,4785185,1
2407144,4432208,1
1469734,167915,1
1469734,1351469,1
1469734,781799,1
5920789,5920789,1
3098961,3098961,1
3098961,5201742,1
3098961,4268305,1
5762408,4831042,1
694360,871096,2
4873747,3829407,1
5211043,5513368,1
75799,209103,1
5353065,513570,1
4969073,1207429,1
144140,1080923,1
1365028,498256,1
1735983,2527905,1
4270357,5856275,1
4270357,2189127,1
2103212,5535030,1
1594166,3485669,1
1594166,5070879,1
1285804,5631307,1
6002054,4785185,1
3884957,5506161,1
4539423,246342,1
4539423,4539423,1
4740169,2681948,1
4740169,4740169,1
377044,603902,1
4519806,3494590,1
2135526,30383,1
3286810,3286810,1
1936342,439719,1
1936342,3012385,1
3024827,5450803,1
1368254,1787137,1
2485217,3701228,1
2245264,2166188,1
2245264,2245264,1
1787960,4092765,1
5574983,5999194,1
5308185,5308185,1
4917819,4228275,1
4917819,6037506,1
6002034,2619740,1
2810460,1574885,1
5416770,4478047,1
397798,397798,1
5829521,3021746,1
1850692,6010587,1
1850692,5765409,1
1850692,6006609,1
250962,250962,1
1783974,1387462,1
6003187,5967896,1
6003187,3828573,1
1919006,2003763,1
1919006,1919006,1
4106606,4106606,1
1185254,1993501,1
3410112,78722,1
3891715,3891715,1
5503663,5503663,1
1086990,1086990,1
1701545,3266847,1
6000335,6000025,1
6000335,3266847,1
1701545,4086774,1
1701545,1745001,1
1701545,3776858,1
1701545,4850040,1
6002737,171318,1
6002737,45375,1
56007,56007,1
56007,959398,1
6002962,2225281,1
6002962,2737003,1
3934773,3111800,1
4857024,1627055,1
2079181,1457439,1
4926530,505088,1
4926530,5914076,1
797744,1262999,1
3380549,2473837,1
3451718,2396874,1
1037617,2314443,1
764133,1514212,1
988445,243614,1
989952,2761930,1
6000106,6000106,1
3981522,3462846,1
3981522,5999346,1
4719293,2430241,1
4518750,4203355,1
4518750,3160747,1
6000819,402045,1
1465449,3234959,1
367649,371753,1
367649,367649,1
5987739,1139697,1
161104,625403,1
1773231,745903,1
2157783,67579,1
3324236,210211,1
3324236,3053082,1
3324236,1139697,1
3324236,1477667,1
562583,3237465,1
562583,546084,1
1198350,5100564,1
3523210,867505,1
1792344,1792344,1
3296768,67579,1
3296768,4308453,1
5965348,2827654,1
5965348,908515,1
3172437,5854970,1
766466,139490,1
835282,1677834,1
835282,4097186,1
236007,236007,1
6001631,4751214,1
6001631,766466,1
5816882,3777304,1
2818726,3387598,1
2818726,766466,1
620222,5289111,1
384441,1392379,1
384441,384441,1
5476783,390330,1
2593099,5615421,1
2593099,2593099,1
4781925,1392379,1
1317840,766466,1
5377437,894065,1
3790044,6033197,1
3847136,3847136,1
4653769,65338,1
2505865,3828133,1
1948252,839404,1
1948252,222467,1
4537692,4537692,1
4112504,1891266,1
2811258,69527,1
4107368,1891266,1
1406189,981598,1
1406189,14868,1
1406189,4450098,1
1406189,459897,1
832188,1889400,1
832188,832188,1
1663480,2236401,1
1679519,1528703,1
1679519,4373372,1
3602820,3602820,1
5018124,3160747,1
1755598,6002723,1
5663645,225771,1
5663645,3328258,1
5962769,2901002,1
3308533,3308533,1
20365,4641966,1
4145546,5255018,1
6004947,147356,1
5313508,841108,1
5313508,2123313,1
1514524,5965442,1
3219033,3219033,1
1387126,1387126,1
3291642,5587480,1
1350598,2115623,1
1027943,3161828,1
1027943,828843,1
2533275,16363,1
2168733,271353,1
940441,5870190,1
940441,940441,1
2573069,368214,1
600535,368214,1
1090192,5402620,1
518012,200576,1
1912342,118228,1
1912342,6004650,1
3136169,85371,1
3197077,3836022,1
3197077,5934820,1
6001805,5988173,1
4814946,2166409,1
4998087,5934820,1
1399456,3928341,1
2130426,2920686,1
2130426,632454,1
6003379,1416050,1
24862,3828573,1
1373544,1406664,1
1834370,107609,1
2714301,107609,1
2631925,4982377,1
5626524,30001,1
1226744,978961,1
167614,107609,1
2791346,5950539,1
3253430,4982377,1
3253430,2851815,1
6001433,5065318,1
6001433,1755598,1
5985729,4625365,1
4696029,4735373,1
2718064,802618,1
2585791,2585791,1
5242737,4291805,1
5242737,2732801,1
5095632,4862445,1
1756196,3077495,1
5068209,2926055,1
5068209,2890575,1
1052985,766466,1
2794762,252228,1
2794762,6002277,1
6003095,1123597,1
100464,1305969,1
3716774,557306,1
1675209,2890575,1
1675209,1389898,1
5843673,4033216,1
5843673,771275,1
5843673,6005105,1
5843673,1741654,1
287592,15934,1
2866007,3804420,1
5855259,5999194,1
220086,443315,1
220086,54734,1
469935,460363,1
469935,1235165,1
1941213,1941213,1
5527610,2448829,1
5527610,5421580,1
3242031,65863,1
6004691,588071,1
6004691,6000382,1
1569547,2494262,1
3335268,4187194,1
3335268,3297428,1
3335268,588071,1
5991925,747675,1
186202,5228843,1
5870497,4593267,1
2868191,5765298,1
5614011,2913864,1
5965793,6001465,1
5444265,5935618,1
5444265,2498782,1
5444265,5444265,1
3770959,4950769,1
4708735,692942,1
4708735,2821418,1
5905094,693294,1
5905094,2196426,1
230461,147192,1
4273196,4354249,1
4273196,5985004,1
1515731,1188826,1
992988,681084,1
992988,5223883,1
6001949,2196426,1
2118666,2753241,1
2118666,2953558,1
2118666,2847921,1
2520185,2996600,1
2520185,1755598,1
2520185,2071628,1
5559054,4190526,1
1384681,1384681,1
4596897,5913982,1
4596897,4596897,1
5850305,4261215,1
1768273,1768273,1
3811188,2897008,1
6003275,2088135,1
1431244,1431244,1
5817313,3041129,1
4668368,1435869,1
4668368,3038574,1
5166301,5967198,1
5166301,393021,1
715608,2766128,1
715608,2984552,1
715608,715608,1
2530711,1218618,1
4312762,5779137,1
216624,216624,1
983013,1759834,1
6000193,5827958,1
6000193,4299237,1
6000193,5966448,1
337134,4927616,1
4518837,1263543,1
5479450,5479450,1
1313852,6509,1
1313852,5817888,1
5553301,1218618,1
734069,155187,1
